x1	x2	x3	x4	x5	x6	x7	x8	x9	x:	x;	x<	x=	x>	u1	u2	u3	u4	u5	u6	u7	u8	error	numIter	cpuTime	cpuTimeSearchDirection	cpuTimeLineSearch	cpuTimeKKTError
1.563314	0.035326	1.549539	0.010734	1.557996	0.015319	1.557003	0.029189	-0.146517	0.069331	-0.041363	0.045909	-0.052398	0.047333	-0.037895	1.323275	-0.019538	0.097622	-0.014561	-0.011666	-0.000674	0.000709	0.000992	2.000000	247.647001	243.182999	0.000000	0.000000
1.563343	0.035180	1.549609	0.010693	1.558042	0.015267	1.557050	0.029065	-0.146127	0.069120	-0.041196	0.045743	-0.052217	0.047171	-0.037787	1.320399	-0.019549	0.097143	-0.014546	-0.011631	-0.000675	0.000709	0.000264	3.000000	347.679000	343.012999	0.000000	0.000000
1.563372	0.035034	1.549678	0.010652	1.558087	0.015215	1.557097	0.028942	-0.145738	0.068909	-0.041029	0.045578	-0.052037	0.047010	-0.037603	1.318767	-0.019470	0.096697	-0.014499	-0.011628	-0.000670	0.000709	0.000553	2.000000	250.983000	246.777000	0.000000	0.000000
1.563401	0.034888	1.549747	0.010611	1.558133	0.015163	1.557144	0.028820	-0.145350	0.068698	-0.040864	0.045412	-0.051856	0.046848	-0.037437	1.317001	-0.019414	0.096245	-0.014462	-0.011619	-0.000667	0.000709	0.000881	2.000000	296.912000	292.618000	0.000000	0.000000
1.563430	0.034743	1.549815	0.010570	1.558178	0.015111	1.557191	0.028698	-0.144962	0.068489	-0.040699	0.045247	-0.051677	0.046688	-0.037281	1.315055	-0.019367	0.095792	-0.014427	-0.011606	-0.000664	0.000709	0.000947	2.000000	232.754000	228.483000	0.000000	0.000000
1.563458	0.034598	1.549883	0.010529	1.558223	0.015060	1.557238	0.028577	-0.144574	0.068280	-0.040534	0.045084	-0.051499	0.046528	-0.037129	1.312993	-0.019323	0.095340	-0.014394	-0.011591	-0.000662	0.000709	0.000986	2.000000	232.845000	228.573000	0.000000	0.000000
1.563487	0.034454	1.549952	0.010489	1.558268	0.015008	1.557284	0.028456	-0.144188	0.068071	-0.040371	0.044921	-0.051321	0.046369	-0.037025	1.310088	-0.019334	0.094876	-0.014378	-0.011556	-0.000663	0.000709	0.000262	3.000000	347.298999	342.642999	0.000000	0.000000
1.563515	0.034310	1.550020	0.010449	1.558313	0.014957	1.557330	0.028336	-0.143802	0.067864	-0.040208	0.044758	-0.051144	0.046211	-0.036845	1.308458	-0.019256	0.094441	-0.014332	-0.011553	-0.000658	0.000709	0.000549	2.000000	232.347000	228.066000	0.000000	0.000000
1.563543	0.034166	1.550087	0.010408	1.558358	0.014906	1.557376	0.028216	-0.143416	0.067655	-0.040045	0.044596	-0.050967	0.046052	-0.036684	1.306694	-0.019200	0.094001	-0.014295	-0.011543	-0.000655	0.000709	0.000876	2.000000	232.829000	228.620000	0.000000	0.000000
1.563572	0.034023	1.550155	0.010368	1.558402	0.014855	1.557422	0.028097	-0.143032	0.067448	-0.039884	0.044434	-0.050791	0.045894	-0.036532	1.304750	-0.019154	0.093559	-0.014261	-0.011530	-0.000653	0.000709	0.000941	2.000000	232.647000	228.356999	0.000000	0.000000
1.563600	0.033880	1.550222	0.010329	1.558447	0.014804	1.557468	0.027979	-0.142648	0.067242	-0.039723	0.044274	-0.050615	0.045738	-0.036384	1.302690	-0.019111	0.093119	-0.014228	-0.011515	-0.000650	0.000709	0.000981	2.000000	232.949000	228.751000	0.000000	0.000000
1.563628	0.033738	1.550289	0.010289	1.558491	0.014754	1.557514	0.027861	-0.142264	0.067037	-0.039563	0.044114	-0.050441	0.045581	-0.036284	1.299754	-0.019120	0.092668	-0.014212	-0.011480	-0.000651	0.000709	0.000261	3.000000	556.995001	552.185999	0.000000	0.000000
1.563655	0.033596	1.550356	0.010249	1.558535	0.014703	1.557559	0.027744	-0.141881	0.066832	-0.039403	0.043954	-0.050267	0.045426	-0.036109	1.298126	-0.019043	0.092244	-0.014167	-0.011477	-0.000647	0.000709	0.000545	2.000000	263.764000	259.326000	0.000000	0.000000
1.563683	0.033454	1.550423	0.010210	1.558579	0.014653	1.557605	0.027627	-0.141499	0.066626	-0.039245	0.043794	-0.050092	0.045269	-0.035952	1.296364	-0.018988	0.091815	-0.014130	-0.011467	-0.000644	0.000709	0.000871	2.000000	384.985000	380.656000	0.000000	0.000000
1.563711	0.033313	1.550490	0.010171	1.558622	0.014603	1.557650	0.027511	-0.141117	0.066422	-0.039087	0.043636	-0.049919	0.045114	-0.035805	1.294422	-0.018942	0.091384	-0.014097	-0.011454	-0.000641	0.000709	0.000936	2.000000	233.391000	229.009000	0.000000	0.000000
1.563738	0.033172	1.550556	0.010132	1.558666	0.014553	1.557695	0.027396	-0.140736	0.066219	-0.038929	0.043478	-0.049747	0.044960	-0.035661	1.292364	-0.018899	0.090955	-0.014064	-0.011439	-0.000639	0.000709	0.000975	2.000000	232.886000	228.569001	0.000000	0.000000
1.563765	0.033031	1.550622	0.010093	1.558709	0.014504	1.557740	0.027281	-0.140356	0.066016	-0.038773	0.043321	-0.049576	0.044806	-0.035564	1.289398	-0.018908	0.090518	-0.014048	-0.011403	-0.000640	0.000709	0.000260	3.000000	347.895000	343.062001	0.000000	0.000000
1.563793	0.032891	1.550688	0.010054	1.558753	0.014454	1.557785	0.027166	-0.139976	0.065814	-0.038616	0.043165	-0.049405	0.044653	-0.035393	1.287772	-0.018833	0.090104	-0.014003	-0.011400	-0.000635	0.000709	0.000541	2.000000	233.522000	229.167000	0.000000	0.000000
1.563820	0.032751	1.550754	0.010016	1.558796	0.014405	1.557829	0.027052	-0.139597	0.065611	-0.038461	0.043008	-0.049233	0.044500	-0.035241	1.286013	-0.018778	0.089686	-0.013967	-0.011390	-0.000632	0.000709	0.000866	2.000000	233.190000	228.849000	0.000000	0.000000
1.563847	0.032612	1.550819	0.009978	1.558839	0.014356	1.557874	0.026939	-0.139219	0.065409	-0.038306	0.042852	-0.049063	0.044347	-0.035097	1.284073	-0.018733	0.089266	-0.013934	-0.011377	-0.000630	0.000709	0.000930	2.000000	232.731000	228.428000	0.000000	0.000000
1.563874	0.032473	1.550884	0.009939	1.558881	0.014307	1.557918	0.026826	-0.138841	0.065208	-0.038152	0.042697	-0.048894	0.044196	-0.034958	1.282018	-0.018690	0.088848	-0.013901	-0.011361	-0.000628	0.000709	0.000969	2.000000	233.045001	228.691000	0.000000	0.000000
1.563900	0.032334	1.550950	0.009901	1.558924	0.014258	1.557962	0.026714	-0.138464	0.065008	-0.037999	0.042543	-0.048725	0.044045	-0.034820	1.279888	-0.018649	0.088431	-0.013869	-0.011345	-0.000625	0.000709	0.000997	2.000000	233.286000	228.926000	0.000000	0.000000
1.563927	0.032196	1.551015	0.009863	1.558967	0.014209	1.558006	0.026602	-0.138087	0.064809	-0.037846	0.042390	-0.048557	0.043894	-0.034726	1.276901	-0.018657	0.088010	-0.013853	-0.011309	-0.000626	0.000709	0.000270	3.000000	348.925000	344.047000	0.000000	0.000000
1.563954	0.032058	1.551079	0.009826	1.559009	0.014161	1.558050	0.026491	-0.137711	0.064610	-0.037694	0.042237	-0.048390	0.043744	-0.034561	1.275267	-0.018583	0.087607	-0.013809	-0.011306	-0.000622	0.000709	0.000536	2.000000	232.630000	228.322000	0.000000	0.000000
1.563980	0.031921	1.551144	0.009788	1.559051	0.014113	1.558093	0.026380	-0.137336	0.064410	-0.037543	0.042083	-0.048222	0.043594	-0.034413	1.273508	-0.018529	0.087201	-0.013773	-0.011296	-0.000619	0.000709	0.000863	2.000000	281.621001	277.249001	0.000000	0.000000
1.564006	0.031783	1.551208	0.009750	1.559093	0.014064	1.558137	0.026270	-0.136961	0.064211	-0.037392	0.041931	-0.048055	0.043445	-0.034274	1.271571	-0.018484	0.086794	-0.013740	-0.011283	-0.000617	0.000709	0.000926	2.000000	232.677000	228.382000	0.000000	0.000000
1.564033	0.031647	1.551272	0.009713	1.559135	0.014016	1.558180	0.026161	-0.136587	0.064014	-0.037242	0.041780	-0.047890	0.043296	-0.034139	1.269520	-0.018442	0.086389	-0.013708	-0.011267	-0.000614	0.000709	0.000964	2.000000	232.512000	228.213999	0.000000	0.000000
1.564059	0.031510	1.551336	0.009676	1.559177	0.013969	1.558223	0.026051	-0.136214	0.063817	-0.037092	0.041629	-0.047724	0.043148	-0.034006	1.267396	-0.018401	0.085985	-0.013676	-0.011251	-0.000612	0.000709	0.000991	2.000000	232.742000	228.393999	0.000000	0.000000
1.564085	0.031374	1.551400	0.009639	1.559218	0.013921	1.558267	0.025943	-0.135841	0.063621	-0.036943	0.041479	-0.047560	0.043001	-0.033915	1.264409	-0.018408	0.085580	-0.013660	-0.011215	-0.000613	0.000709	0.000269	3.000000	347.090000	342.333999	0.000000	0.000000
1.564111	0.031239	1.551463	0.009602	1.559260	0.013873	1.558309	0.025835	-0.135469	0.063425	-0.036795	0.041329	-0.047396	0.042854	-0.033756	1.262779	-0.018335	0.085189	-0.013616	-0.011212	-0.000609	0.000709	0.000531	2.000000	232.754000	228.448001	0.000000	0.000000
1.564136	0.031103	1.551527	0.009565	1.559301	0.013826	1.558352	0.025727	-0.135098	0.063228	-0.036648	0.041179	-0.047231	0.042706	-0.033612	1.261024	-0.018282	0.084795	-0.013581	-0.011202	-0.000606	0.000709	0.000857	2.000000	233.077000	228.805000	0.000000	0.000000
1.564162	0.030968	1.551590	0.009529	1.559342	0.013779	1.558395	0.025620	-0.134727	0.063033	-0.036501	0.041030	-0.047068	0.042560	-0.033478	1.259092	-0.018237	0.084401	-0.013549	-0.011188	-0.000604	0.000709	0.000920	2.000000	232.585000	228.345000	0.000000	0.000000
1.564188	0.030834	1.551653	0.009492	1.559383	0.013732	1.558437	0.025514	-0.134356	0.062839	-0.036354	0.040882	-0.046906	0.042415	-0.033348	1.257046	-0.018196	0.084007	-0.013517	-0.011173	-0.000601	0.000709	0.000958	2.000000	232.375000	228.144000	0.000000	0.000000
1.564213	0.030700	1.551715	0.009456	1.559424	0.013685	1.558480	0.025408	-0.133987	0.062645	-0.036209	0.040734	-0.046744	0.042270	-0.033219	1.254927	-0.018155	0.083616	-0.013485	-0.011157	-0.000599	0.000709	0.000984	2.000000	232.575000	228.374000	0.000000	0.000000
1.564238	0.030566	1.551778	0.009420	1.559464	0.013639	1.558522	0.025302	-0.133618	0.062452	-0.036063	0.040587	-0.046583	0.042125	-0.033132	1.251911	-0.018162	0.083226	-0.013469	-0.011121	-0.000600	0.000709	0.000267	3.000000	347.518000	342.814000	0.000000	0.000000
1.564264	0.030432	1.551840	0.009384	1.559505	0.013592	1.558564	0.025197	-0.133249	0.062259	-0.035919	0.040441	-0.046423	0.041981	-0.032977	1.250284	-0.018090	0.082846	-0.013426	-0.011117	-0.000596	0.000709	0.000526	2.000000	232.418000	228.184001	0.000000	0.000000
1.564289	0.030299	1.551903	0.009348	1.559545	0.013546	1.558606	0.025093	-0.132882	0.062066	-0.035775	0.040294	-0.046261	0.041837	-0.032838	1.248534	-0.018037	0.082464	-0.013392	-0.011107	-0.000593	0.000709	0.000851	2.000000	232.796000	228.567999	0.000000	0.000000
1.564314	0.030167	1.551964	0.009312	1.559585	0.013500	1.558648	0.024989	-0.132515	0.061874	-0.035632	0.040149	-0.046102	0.041693	-0.032708	1.246607	-0.017994	0.082082	-0.013360	-0.011093	-0.000591	0.000709	0.000913	2.000000	232.362000	228.161000	0.000000	0.000000
1.564339	0.030034	1.552026	0.009277	1.559626	0.013453	1.558689	0.024885	-0.132148	0.061682	-0.035489	0.040004	-0.045943	0.041551	-0.032582	1.244564	-0.017953	0.081700	-0.013329	-0.011078	-0.000589	0.000709	0.000951	2.000000	232.441000	228.134999	0.000000	0.000000
1.564364	0.029902	1.552088	0.009241	1.559665	0.013408	1.558731	0.024782	-0.131782	0.061492	-0.035347	0.039859	-0.045784	0.041409	-0.032457	1.242449	-0.017912	0.081321	-0.013297	-0.011061	-0.000587	0.000709	0.000977	2.000000	238.647000	234.410000	0.000000	0.000000
1.564388	0.029771	1.552149	0.009206	1.559705	0.013362	1.558772	0.024680	-0.131417	0.061302	-0.035206	0.039716	-0.045627	0.041267	-0.032333	1.240288	-0.017873	0.080943	-0.013266	-0.011045	-0.000585	0.000709	0.000996	2.000000	276.019000	271.719000	0.000000	0.000000
1.564413	0.029640	1.552210	0.009171	1.559745	0.013316	1.558813	0.024578	-0.131052	0.061112	-0.035065	0.039572	-0.045469	0.041126	-0.032249	1.237271	-0.017878	0.080571	-0.013249	-0.011009	-0.000586	0.000709	0.000273	3.000000	347.746000	343.014001	0.000000	0.000000
1.564437	0.029509	1.552271	0.009136	1.559784	0.013271	1.558854	0.024476	-0.130688	0.060923	-0.034925	0.039430	-0.045313	0.040986	-0.032099	1.235643	-0.017807	0.080203	-0.013207	-0.011004	-0.000581	0.000709	0.000520	2.000000	232.577000	228.277000	0.000000	0.000000
1.564462	0.029378	1.552332	0.009101	1.559824	0.013226	1.558895	0.024375	-0.130325	0.060733	-0.034785	0.039287	-0.045155	0.040845	-0.031966	1.233897	-0.017756	0.079834	-0.013173	-0.010994	-0.000579	0.000709	0.000846	2.000000	246.674000	242.423000	0.000000	0.000000
1.564486	0.029248	1.552393	0.009066	1.559863	0.013181	1.558936	0.024275	-0.129963	0.060545	-0.034646	0.039145	-0.044999	0.040705	-0.031841	1.231976	-0.017712	0.079465	-0.013142	-0.010981	-0.000576	0.000709	0.000907	2.000000	232.560000	228.383999	0.000000	0.000000
1.564510	0.029118	1.552453	0.009032	1.559902	0.013136	1.558977	0.024175	-0.129601	0.060357	-0.034508	0.039004	-0.044844	0.040566	-0.031719	1.229941	-0.017672	0.079097	-0.013111	-0.010965	-0.000574	0.000709	0.000944	2.000000	232.195001	227.991000	0.000000	0.000000
1.564535	0.028989	1.552514	0.008997	1.559941	0.013091	1.559017	0.024075	-0.129239	0.060170	-0.034370	0.038863	-0.044690	0.040427	-0.031599	1.227833	-0.017632	0.078731	-0.013080	-0.010949	-0.000572	0.000709	0.000970	2.000000	232.724000	228.477000	0.000000	0.000000
1.564559	0.028860	1.552574	0.008963	1.559980	0.013046	1.559058	0.023976	-0.128878	0.059983	-0.034233	0.038723	-0.044536	0.040289	-0.031479	1.225680	-0.017593	0.078367	-0.013049	-0.010932	-0.000570	0.000709	0.000988	2.000000	232.007000	227.790000	0.000000	0.000000
1.564583	0.028731	1.552634	0.008929	1.560018	0.013002	1.559098	0.023877	-0.128518	0.059797	-0.034096	0.038583	-0.044382	0.040151	-0.031399	1.222649	-0.017598	0.078011	-0.013033	-0.010896	-0.000571	0.000709	0.000271	3.000000	416.609000	411.913000	0.000000	0.000000
1.564606	0.028603	1.552693	0.008895	1.560057	0.012958	1.559138	0.023779	-0.128159	0.059612	-0.033960	0.038444	-0.044229	0.040014	-0.031254	1.221026	-0.017528	0.077656	-0.012992	-0.010892	-0.000567	0.000709	0.000515	2.000000	273.802000	269.392000	0.000000	0.000000
1.564630	0.028475	1.552753	0.008861	1.560095	0.012913	1.559178	0.023681	-0.127800	0.059426	-0.033825	0.038305	-0.044076	0.039876	-0.031126	1.219286	-0.017477	0.077300	-0.012958	-0.010881	-0.000565	0.000709	0.000838	2.000000	312.095000	307.673000	0.000000	0.000000
1.564654	0.028347	1.552812	0.008827	1.560134	0.012869	1.559218	0.023584	-0.127442	0.059241	-0.033690	0.038166	-0.043924	0.039739	-0.031005	1.217371	-0.017435	0.076943	-0.012927	-0.010868	-0.000562	0.000709	0.000899	2.000000	252.838000	248.444000	0.000000	0.000000
1.564677	0.028220	1.552871	0.008794	1.560172	0.012826	1.559257	0.023487	-0.127084	0.059057	-0.033555	0.038029	-0.043772	0.039604	-0.030888	1.215343	-0.017394	0.076588	-0.012897	-0.010852	-0.000560	0.000709	0.000935	2.000000	232.714000	228.346000	0.000000	0.000000
1.564701	0.028093	1.552930	0.008760	1.560210	0.012782	1.559297	0.023390	-0.126727	0.058873	-0.033422	0.037892	-0.043621	0.039468	-0.030772	1.213241	-0.017355	0.076235	-0.012866	-0.010836	-0.000558	0.000709	0.000961	2.000000	253.290999	249.011000	0.000000	0.000000
1.564724	0.027966	1.552989	0.008727	1.560247	0.012738	1.559336	0.023294	-0.126371	0.058690	-0.033288	0.037755	-0.043471	0.039333	-0.030657	1.211093	-0.017316	0.075884	-0.012836	-0.010819	-0.000556	0.000709	0.000979	2.000000	298.127000	293.737000	0.000000	0.000000
1.564747	0.027840	1.553048	0.008694	1.560285	0.012695	1.559375	0.023199	-0.126015	0.058508	-0.033156	0.037619	-0.043321	0.039199	-0.030543	1.208920	-0.017278	0.075534	-0.012805	-0.010802	-0.000554	0.000709	0.000991	2.000000	232.926000	228.623000	0.000000	0.000000
1.564770	0.027714	1.553106	0.008661	1.560323	0.012652	1.559415	0.023104	-0.125660	0.058326	-0.033024	0.037484	-0.043172	0.039065	-0.030429	1.206733	-0.017239	0.075187	-0.012775	-0.010784	-0.000552	0.000709	0.001000	2.000000	232.540000	228.291000	0.000000	0.000000
1.564793	0.027589	1.553164	0.008628	1.560360	0.012609	1.559454	0.023009	-0.125305	0.058144	-0.032892	0.037349	-0.043023	0.038931	-0.030351	1.203768	-0.017242	0.074853	-0.012758	-0.010750	-0.000553	0.000709	0.000280	3.000000	347.640000	342.916999	0.000000	0.000000
1.564816	0.027464	1.553222	0.008595	1.560397	0.012566	1.559492	0.022915	-0.124951	0.057963	-0.032761	0.037214	-0.042875	0.038798	-0.030213	1.202150	-0.017174	0.074512	-0.012718	-0.010745	-0.000550	0.000709	0.000507	2.000000	233.273000	229.069000	0.000000	0.000000
1.564839	0.027339	1.553280	0.008562	1.560434	0.012523	1.559531	0.022821	-0.124598	0.057782	-0.032631	0.037079	-0.042726	0.038665	-0.030090	1.200421	-0.017124	0.074171	-0.012685	-0.010734	-0.000547	0.000709	0.000831	2.000000	232.487000	228.254999	0.000000	0.000000
1.564862	0.027215	1.553338	0.008529	1.560472	0.012480	1.559570	0.022728	-0.124246	0.057601	-0.032501	0.036945	-0.042579	0.038532	-0.029975	1.198518	-0.017082	0.073830	-0.012655	-0.010720	-0.000545	0.000709	0.000890	2.000000	232.653000	228.369000	0.000000	0.000000
1.564885	0.027090	1.553395	0.008497	1.560508	0.012438	1.559608	0.022635	-0.123894	0.057422	-0.032372	0.036812	-0.042432	0.038400	-0.029863	1.196503	-0.017043	0.073491	-0.012625	-0.010705	-0.000543	0.000709	0.000926	2.000000	232.279001	228.043000	0.000000	0.000000
1.564907	0.026967	1.553453	0.008465	1.560545	0.012395	1.559647	0.022542	-0.123542	0.057243	-0.032243	0.036680	-0.042286	0.038269	-0.029753	1.194414	-0.017004	0.073154	-0.012595	-0.010689	-0.000541	0.000709	0.000951	2.000000	232.113000	227.859000	0.000000	0.000000
1.564930	0.026843	1.553510	0.008433	1.560582	0.012353	1.559685	0.022450	-0.123192	0.057064	-0.032115	0.036548	-0.042140	0.038138	-0.029643	1.192280	-0.016966	0.072819	-0.012565	-0.010672	-0.000539	0.000709	0.000968	2.000000	232.318001	228.049000	0.000000	0.000000
1.564952	0.026720	1.553567	0.008400	1.560618	0.012311	1.559723	0.022359	-0.122841	0.056886	-0.031987	0.036416	-0.041995	0.038008	-0.029534	1.190119	-0.016928	0.072486	-0.012535	-0.010655	-0.000537	0.000709	0.000981	2.000000	232.160000	227.926000	0.000000	0.000000
1.564975	0.026598	1.553624	0.008369	1.560655	0.012269	1.559761	0.022268	-0.122492	0.056709	-0.031860	0.036285	-0.041850	0.037878	-0.029425	1.187943	-0.016889	0.072154	-0.012505	-0.010637	-0.000535	0.000709	0.000989	2.000000	232.345000	228.084999	0.000000	0.000000
1.564997	0.026475	1.553680	0.008337	1.560691	0.012227	1.559799	0.022177	-0.122143	0.056532	-0.031733	0.036154	-0.041706	0.037748	-0.029317	1.185763	-0.016851	0.071824	-0.012475	-0.010620	-0.000533	0.000709	0.000994	2.000000	232.432000	228.209999	0.000000	0.000000
1.565019	0.026353	1.553737	0.008305	1.560727	0.012186	1.559836	0.022087	-0.121795	0.056355	-0.031607	0.036024	-0.041562	0.037619	-0.029209	1.183582	-0.016813	0.071496	-0.012445	-0.010602	-0.000532	0.000709	0.000998	2.000000	232.437999	228.172999	0.000000	0.000000
1.565041	0.026232	1.553793	0.008274	1.560763	0.012144	1.559874	0.021997	-0.121447	0.056179	-0.031482	0.035894	-0.041419	0.037491	-0.029135	1.180710	-0.016815	0.071188	-0.012429	-0.010569	-0.000532	0.000709	0.000284	3.000000	347.450999	342.761000	0.000000	0.000000
1.565063	0.026111	1.553849	0.008242	1.560799	0.012103	1.559911	0.021907	-0.121100	0.056004	-0.031357	0.035765	-0.041276	0.037362	-0.029005	1.179106	-0.016749	0.070864	-0.012390	-0.010563	-0.000529	0.000709	0.000498	2.000000	269.740000	265.417000	0.000000	0.000000
1.565085	0.025990	1.553905	0.008211	1.560834	0.012062	1.559949	0.021818	-0.120754	0.055827	-0.031232	0.035636	-0.041133	0.037234	-0.028888	1.177393	-0.016700	0.070540	-0.012358	-0.010553	-0.000526	0.000709	0.000820	2.000000	273.421000	269.040000	0.000000	0.000000
1.565107	0.025869	1.553961	0.008180	1.560870	0.012021	1.559986	0.021729	-0.120409	0.055652	-0.031108	0.035507	-0.040991	0.037106	-0.028780	1.175507	-0.016659	0.070218	-0.012329	-0.010539	-0.000524	0.000709	0.000878	2.000000	331.628000	327.283999	0.000000	0.000000
1.565128	0.025749	1.554016	0.008149	1.560905	0.011980	1.560023	0.021641	-0.120064	0.055478	-0.030985	0.035379	-0.040850	0.036979	-0.028674	1.173508	-0.016620	0.069898	-0.012300	-0.010524	-0.000522	0.000709	0.000913	2.000000	232.411000	227.996999	0.000000	0.000000
1.565150	0.025629	1.554072	0.008118	1.560941	0.011939	1.560060	0.021553	-0.119719	0.055305	-0.030862	0.035252	-0.040709	0.036853	-0.028570	1.171436	-0.016582	0.069579	-0.012271	-0.010507	-0.000520	0.000709	0.000938	2.000000	232.242999	227.979000	0.000000	0.000000
1.565171	0.025509	1.554127	0.008087	1.560976	0.011898	1.560096	0.021466	-0.119375	0.055132	-0.030740	0.035125	-0.040569	0.036727	-0.028466	1.169317	-0.016545	0.069262	-0.012241	-0.010490	-0.000518	0.000709	0.000955	2.000000	232.321000	228.056001	0.000000	0.000000
1.565193	0.025390	1.554182	0.008056	1.561011	0.011858	1.560133	0.021379	-0.119032	0.054959	-0.030618	0.034999	-0.040429	0.036601	-0.028363	1.167170	-0.016507	0.068947	-0.012212	-0.010473	-0.000517	0.000709	0.000967	2.000000	232.339000	228.045001	0.000000	0.000000
1.565214	0.025271	1.554237	0.008026	1.561046	0.011817	1.560170	0.021292	-0.118689	0.054787	-0.030497	0.034873	-0.040290	0.036476	-0.028260	1.165009	-0.016470	0.068634	-0.012183	-0.010456	-0.000515	0.000709	0.000975	2.000000	232.906000	228.602000	0.000000	0.000000
1.565235	0.025153	1.554292	0.007995	1.561081	0.011777	1.560206	0.021206	-0.118347	0.054615	-0.030376	0.034747	-0.040151	0.036351	-0.028158	1.162841	-0.016432	0.068323	-0.012153	-0.010438	-0.000513	0.000709	0.000980	2.000000	232.646000	228.258000	0.000000	0.000000
1.565257	0.025035	1.554346	0.007965	1.561115	0.011737	1.560242	0.021120	-0.118006	0.054444	-0.030256	0.034622	-0.040013	0.036227	-0.028055	1.160672	-0.016395	0.068013	-0.012124	-0.010421	-0.000511	0.000709	0.000984	2.000000	232.267000	228.018000	0.000000	0.000000
1.565278	0.024917	1.554400	0.007935	1.561150	0.011697	1.560279	0.021035	-0.117665	0.054273	-0.030136	0.034497	-0.039875	0.036103	-0.027954	1.158506	-0.016357	0.067704	-0.012095	-0.010403	-0.000510	0.000709	0.000986	2.000000	232.227000	228.003999	0.000000	0.000000
1.565299	0.024799	1.554455	0.007905	1.561184	0.011657	1.560315	0.020949	-0.117325	0.054103	-0.030017	0.034373	-0.039737	0.035980	-0.027853	1.156345	-0.016319	0.067398	-0.012065	-0.010386	-0.000508	0.000709	0.000987	2.000000	232.636000	228.447000	0.000000	0.000000
1.565319	0.024682	1.554509	0.007875	1.561219	0.011618	1.560351	0.020865	-0.116986	0.053933	-0.029898	0.034250	-0.039601	0.035856	-0.027752	1.154190	-0.016282	0.067093	-0.012036	-0.010368	-0.000506	0.000709	0.000987	2.000000	232.357001	228.117000	0.000000	0.000000
1.565340	0.024565	1.554563	0.007845	1.561253	0.011578	1.560386	0.020780	-0.116647	0.053764	-0.029780	0.034126	-0.039464	0.035734	-0.027651	1.152041	-0.016244	0.066790	-0.012007	-0.010351	-0.000504	0.000709	0.000988	2.000000	232.862000	228.574000	0.000000	0.000000
1.565361	0.024449	1.554616	0.007815	1.561287	0.011539	1.560422	0.020696	-0.116309	0.053595	-0.029662	0.034004	-0.039328	0.035612	-0.027551	1.149900	-0.016207	0.066488	-0.011978	-0.010334	-0.000502	0.000709	0.000987	2.000000	232.268000	228.015000	0.000000	0.000000
1.565382	0.024333	1.554670	0.007786	1.561321	0.011500	1.560458	0.020613	-0.115972	0.053426	-0.029544	0.033881	-0.039193	0.035490	-0.027452	1.147765	-0.016170	0.066188	-0.011949	-0.010317	-0.000501	0.000709	0.000987	2.000000	231.985000	227.738001	0.000000	0.000000
1.565402	0.024217	1.554723	0.007756	1.561355	0.011460	1.560493	0.020530	-0.115635	0.053259	-0.029428	0.033759	-0.039058	0.035368	-0.027353	1.145637	-0.016132	0.065889	-0.011920	-0.010300	-0.000499	0.000709	0.000986	2.000000	269.529000	265.306001	0.000000	0.000000
1.565423	0.024101	1.554776	0.007727	1.561388	0.011421	1.560528	0.020447	-0.115299	0.053091	-0.029311	0.033638	-0.038923	0.035247	-0.027255	1.143515	-0.016095	0.065592	-0.011892	-0.010282	-0.000497	0.000709	0.000985	2.000000	232.613000	228.269000	0.000000	0.000000
1.565443	0.023986	1.554829	0.007697	1.561422	0.011383	1.560563	0.020364	-0.114963	0.052924	-0.029196	0.033517	-0.038789	0.035127	-0.027157	1.141399	-0.016058	0.065297	-0.011863	-0.010265	-0.000495	0.000709	0.000984	2.000000	232.940000	228.695001	0.000000	0.000000
1.565463	0.023871	1.554882	0.007668	1.561455	0.011344	1.560599	0.020282	-0.114628	0.052758	-0.029080	0.033396	-0.038655	0.035007	-0.027059	1.139288	-0.016021	0.065003	-0.011834	-0.010248	-0.000494	0.000709	0.000983	2.000000	232.100000	227.865999	0.000000	0.000000
1.565484	0.023757	1.554935	0.007639	1.561489	0.011305	1.560633	0.020201	-0.114294	0.052592	-0.028966	0.033276	-0.038522	0.034887	-0.026962	1.137182	-0.015984	0.064711	-0.011806	-0.010231	-0.000492	0.000709	0.000982	2.000000	232.339000	228.098000	0.000000	0.000000
1.565504	0.023643	1.554987	0.007610	1.561522	0.011267	1.560668	0.020119	-0.113960	0.052426	-0.028851	0.033157	-0.038390	0.034768	-0.026866	1.135081	-0.015947	0.064420	-0.011777	-0.010214	-0.000490	0.000709	0.000980	2.000000	232.624000	228.383000	0.000000	0.000000
1.565524	0.023529	1.555040	0.007582	1.561555	0.011228	1.560703	0.020038	-0.113627	0.052261	-0.028737	0.033037	-0.038257	0.034649	-0.026770	1.132983	-0.015910	0.064131	-0.011749	-0.010197	-0.000489	0.000709	0.000979	2.000000	232.389000	228.113000	0.000000	0.000000
1.565544	0.023416	1.555092	0.007553	1.561588	0.011190	1.560738	0.019958	-0.113295	0.052096	-0.028624	0.032919	-0.038126	0.034530	-0.026674	1.130890	-0.015873	0.063843	-0.011721	-0.010180	-0.000487	0.000709	0.000978	2.000000	232.297000	228.064000	0.000000	0.000000
